9.781293812374989294e-01,2.992757159127551383e-03,-2.138845481348888300e-01,9.368292696502154848e-03
1.166282911916592842e-02,9.996322639553932854e-01,5.106645578062717072e-02,9.243855128062272719e-02
2.140647970358529883e-01,-5.290544248473812161e-02,9.776923943823826457e-01,-4.760390291710725474e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
